"","gross","duration","budget","imdb_score","dominantGenre","director_facebook_likes","cast_total_facebook_likes","facenumber_in_poster","movie_facebook_likes","actor_fb_likes"
"1128",37911876,113,3.2e+07,4.4,"Action",14,3500,2,0,918
"1129",54696902,93,3.2e+07,7.5,"Thriller",0,16034,3,56000,15000
"1130",35063732,98,3.2e+07,6.4,"Drama",541,10938,1,10000,8000
"1131",99462,105,3.3e+07,7.1,"Drama",0,1843,1,5000,716
"1132",32701088,98,3.2e+07,6.9,"Comedy",61,1400,1,0,649
"1133",31493782,96,3.2e+07,7.5,"Crime",0,12754,1,0,10000
"1134",43095600,87,3.2e+07,6.3,"Romance",255,29050,1,0,26000
"1135",17848322,90,2.8e+07,5.9,"Romance",29,961,1,702,638
"1136",13763130,119,3.2e+07,6.3,"Action",238,2925,0,12000,1000
"1137",10956379,107,3.5e+07,3.6,"Horror",26,3274,0,0,889
"1138",22525921,100,3e+07,5.9,"Comedy",35,32094,4,13000,12000
"1139",1304837,105,3.2e+07,6.1,"Action",0,2355,2,559,845
"1140",17797316,102,3.2e+07,6.3,"Comedy",8,2961,0,0,839
"1141",14268533,113,31500000,6.3,"Action",34,10910,2,0,10000
"1142",93749203,138,3.1e+07,7.3,"Thriller",0,20952,0,64000,18000
"1143",59073773,99,2.5e+07,8.1,"Crime",0,15082,0,149000,13000
"1144",24185781,101,3.1e+07,6.9,"Mystery",96,13811,1,0,12000
"1145",44983704,118,3.1e+07,7.3,"Mystery",40,4045,0,0,2000
"1146",58879132,99,3.1e+07,6.1,"Adventure",0,40312,4,28000,26000
"1147",170684505,113,4.5e+07,7.2,"Comedy",252,813,0,0,539
"1148",145096820,108,3e+07,6.4,"Romance",6,7872,0,0,3000
"1149",125014030,104,3e+07,6.8,"Romance",23,18322,0,32000,17000
"1150",11854694,106,3.1e+07,6.5,"Drama",12,17560,2,0,11000
"1151",115648585,120,3e+07,7.8,"Sport",132,54877,1,0,33000
"1152",116631310,132,3e+07,7.2,"Biography",304,20035,0,41000,15000
"1153",114324072,92,2e+07,6.7,"Sport",43,4730,0,0,989
"1154",108244774,111,3.7e+07,6.2,"Family",0,13645,2,0,11000
"1155",115646235,112,3e+07,8,"Thriller",662,2639,0,22000,2000
"1156",85416609,87,3e+07,7,"Comedy",47,20097,0,0,19000
"1157",90135191,138,2.5e+07,8,"Drama",16000,1942,0,12000,616
"1158",100422786,132,3e+07,8.1,"Sport",16000,28830,1,14000,16000
"1159",64286,123,2.9e+07,7.9,"Drama",415,34495,0,57000,33000
"1160",76806312,111,3e+07,6.1,"Romance",98,2978,1,0,2000
"1161",79566871,102,3e+07,4.2,"Music",23,4516,2,0,1000
"1162",76501438,78,3e+07,6.1,"Sci-Fi",0,4527,0,181,971
"1163",83813460,108,2.5e+07,7.4,"Romance",655,35209,0,19000,24000
"1164",65010106,125,3e+07,7.2,"Sport",729,1556,1,0,442
"1165",66359959,98,3.5e+07,6.9,"Comedy",129,337,0,81000,303
"1166",66468315,119,3e+07,7.4,"Romance",0,37387,0,75000,23000
"1167",64172251,87,3e+07,5.4,"Fantasy",129,2911,1,602,979
"1168",63536011,100,3e+07,6.3,"Comedy",64,19420,2,0,11000
"1169",62877175,118,3e+07,7.2,"Comedy",89,16758,1,0,15000
"1170",74484168,109,4.5e+07,6.9,"Drama",309,2740,3,0,1000
"1171",60269340,99,3e+07,6,"Romance",5,6930,2,0,2000
"1172",58715510,89,3e+07,5.4,"Comedy",56,13794,2,0,11000
"1173",58156435,95,1.9e+07,5.9,"Adventure",65,1266,3,0,506
"1174",56044241,98,3.7e+07,6.1,"Comedy",56,6742,1,0,3000
"1175",56816662,94,1.7e+07,7.7,"Romance",11000,1289,1,78000,617
"1176",64238770,85,4.2e+07,5.8,"Animation",7,18795,0,0,14000
"1177",52937130,124,3e+07,7.6,"Biography",47,43453,1,13000,40000
"1178",51432423,99,3e+07,5.1,"Fantasy",13,3679,7,1000,1000
"1179",56068547,85,3e+07,7.5,"Family",9,1145,0,0,567
"1180",53680848,126,3e+07,7.1,"Romance",98,18726,1,20000,18000
"1181",50921738,123,3e+07,7.8,"Drama",456,20499,1,12000,19000
"1182",53021560,105,3e+07,6.5,"Drama",56,1026,1,13000,898
"1183",53337608,77,4e+07,7.4,"Fantasy",13000,60683,1,0,40000
"1184",46875468,121,3e+07,7.6,"Drama",777,1467,2,59000,455
"1185",52418902,124,3e+07,7.5,"Sport",845,16881,0,44000,15000
"1186",42057340,99,3e+07,6.6,"Horror",0,5642,0,11000,2000
"1187",42478175,112,2.5e+07,7.2,"Romance",43,15327,1,34000,11000
"1188",41407470,111,3e+07,7.6,"Comedy",23,9638,1,0,3000
"1189",42385520,107,3e+07,6.2,"Drama",209,4059,0,16000,2000
"1190",40118420,104,3e+07,5.6,"Romance",134,1165,3,0,585
"1191",40137776,113,3.8e+07,7.6,"Drama",395,8362,1,13000,8000
"1192",39568996,113,3.2e+07,6.6,"Drama",171,814,0,0,430
"1193",42043633,95,3e+07,7,"Thriller",246,29551,0,66000,26000
"1194",38232624,86,3e+07,2.7,"Comedy",82,3854,0,0,869
"1195",40247512,111,3e+07,6.8,"Thriller",456,257,0,38000,157
"1196",35565975,98,3e+07,6.1,"Drama",15000,16827,0,0,15000
"1197",35266619,100,3e+07,5.9,"Drama",108,20051,1,39000,17000
"1198",34703228,118,3e+07,6.7,"Drama",3,3797,0,0,1000
"1199",38432823,125,3e+07,6.9,"Crime",21,15811,1,0,12000
"1200",32095318,94,4.5e+07,5.5,"Crime",39,3664,0,304,1000
"1201",31743332,79,3e+07,7.1,"Adventure",30,1594,0,13000,940
"1202",32154410,106,3e+07,7.1,"Drama",0,18469,0,29000,17000
"1203",26687172,63,3e+07,7.3,"Comedy",15,1002,0,0,759
"1204",26096584,85,1.9e+07,3.4,"Comedy",14,1653,0,1000,577
"1205",30513940,139,3e+07,6.9,"Drama",150,2060,0,11000,521
"1206",22526144,95,3e+07,5.1,"Comedy",425,2737,1,1000,973
"1207",30523568,118,3e+07,6.2,"Horror",301,5697,0,18000,2000
"1208",23070045,108,3e+07,5.9,"Thriller",24,3892,0,11000,2000
"1209",20422207,105,3.5e+07,5.2,"Comedy",34,4369,1,484,1000
"1210",28644770,131,3e+07,6.2,"Comedy",89,3479,2,11000,2000
"1211",21800302,104,3e+07,5.5,"Romance",30,4462,1,491,1000
"1212",21129348,133,3.5e+07,7.4,"Romance",549,11799,0,27000,10000
"1213",18500966,94,3e+07,4.4,"Horror",110,15271,1,0,14000
"1214",19976073,109,2e+07,6.3,"Drama",25,3148,1,999,954
"1215",17266505,99,3e+07,5.4,"Action",11,22554,1,0,19000
"1216",32357532,112,3e+07,6.7,"Drama",380,31278,0,24000,15000
"1217",16930884,108,3e+07,5.9,"Thriller",50,16722,1,0,14000
"1218",18324242,126,3.5e+07,7.3,"Drama",51,20563,4,0,10000
"1219",16323969,98,4e+07,5.5,"Drama",41,18085,5,462,13000
"1220",16999046,104,2.6e+07,5.8,"Horror",165,2222,0,12000,900
"1221",15709385,130,3e+07,6.7,"Thriller",149,5101,0,0,1000
"1222",14888028,93,3e+07,5.1,"Adventure",2,2178,0,0,849
"1223",14208384,96,3e+07,5.6,"Romance",0,977,2,625,372
"1224",12831121,114,3e+07,7,"Mystery",118,679,0,0,489
"1225",18298649,106,3e+07,6.4,"Crime",44,1393,1,23000,596
"1226",12712093,150,3e+07,6.7,"Drama",0,27829,0,0,23000
"1227",9353573,100,4.5e+07,2.7,"Thriller",70,1100,0,0,473
"1228",12026670,107,4.5e+07,6.4,"Action",419,1643,2,24000,971
"1229",14334645,102,2.5e+07,4.8,"Comedy",6,23352,1,387,22000
"1230",12189514,101,2.3e+07,6.1,"Comedy",3,842,0,0,448
"1231",10134754,86,3e+07,4.8,"Action",6,5393,0,0,1000
"1232",8535575,108,3e+07,7,"Drama",529,11519,3,0,11000
"1233",7689458,123,4e+07,6.8,"Adventure",0,11769,1,19000,10000
"1234",19316646,88,3e+07,5.6,"Thriller",65,5706,3,0,3000
"1235",10965209,109,3e+07,6.1,"Drama",29,1297,2,0,779
"1236",10880926,118,3e+07,6.5,"Action",76,4253,2,0,3000
"1237",3752725,131,1.8e+07,7.1,"Drama",53,16252,3,0,14000
"1238",3517797,109,2.5e+07,6.6,"Crime",277,2759,0,287,2000
"1239",2975649,88,3e+07,7,"Drama",108,1518,1,0,876
"1240",668171,103,6e+07,5.6,"Fantasy",45,949,0,445,489
"1241",480314,87,2.1e+07,4.8,"Action",23,4473,4,0,826
"1242",3904982,160,3e+07,7.5,"Western",181,22516,0,0,11000
"1243",127437,121,1.8e+07,6,"Action",0,1887,0,0,974
"1244",537580,129,3e+07,6.8,"Crime",395,19620,1,21000,18000
"1245",183436380,115,2.9e+07,6.5,"Music",0,13159,8,40000,10000
"1246",119518352,153,2.8e+07,7.9,"Thriller",446,1383,0,11000,523
"1247",37036404,128,3e+07,6.4,"Romance",0,5404,3,0,955
"1248",18593156,122,3.5e+07,7.7,"Drama",2000,6161,1,0,2000
"1249",16930185,99,2.9e+07,5.3,"Comedy",71,4169,2,201,2000
"1250",63034755,99,2.9e+07,5.3,"Comedy",265,23562,1,0,22000
"1251",17016190,88,1.2e+07,4.9,"Thriller",64,2567,0,0,1000
"1252",6301131,94,2.9e+07,7.1,"Mystery",11,5085,0,0,1000
"1253",161029270,167,2.8e+07,7.9,"Crime",473,2702,0,76000,559
"1254",74058698,104,6e+07,6.3,"Drama",93,17109,0,0,11000
"1255",55845943,102,2.9e+07,6.4,"Drama",0,46186,1,0,40000
"1256",67266300,101,2.8e+07,6.9,"Comedy",136,3400,1,0,833
"1257",70235322,130,2.8e+07,7.8,"Drama",285,57308,4,99000,33000
"1258",7443007,120,3e+07,6.7,"Romance",0,1500,12,0,579
"1259",64371181,135,2.8e+07,7.5,"Htory",149,1845,0,0,639
"1260",58885635,110,2.6e+07,7.4,"Action",0,10438,0,7000,3000
"1261",60400856,103,3.5e+07,5.2,"Comedy",163,17533,2,0,11000
"1262",52353636,110,2.1e+07,7.6,"Comedy",0,14609,1,0,13000
"1263",51475962,91,3e+07,7.3,"Thriller",446,3969,0,11000,1000
"1264",63910583,105,2.8e+07,6.6,"Comedy",226,35694,2,27000,22000
"1265",49968653,82,2.8e+07,6.9,"Drama",23,37,0,12000,11
"1266",45162741,90,2.8e+07,6.6,"Comedy",0,34565,0,0,14000
"1267",71346930,115,2.8e+07,6.7,"Comedy",529,1554,0,23000,576
"1268",43097652,104,2.8e+07,6.3,"Comedy",96,3497,2,0,943
"1269",48043505,117,3e+07,7.7,"Comedy",905,2357,1,36000,553
"1270",37053924,83,2.8e+07,6.1,"Action",181,1987,3,0,731
"1271",33000377,99,2.8e+07,4.9,"Action",71,23344,0,0,18000
"1272",66950483,81,2.8e+07,6.2,"Comedy",44,47677,6,12000,35000
"1273",38372662,135,2.8e+07,7.8,"Romance",456,1083,2,17000,422
"1274",30688364,123,2.8e+07,6.2,"Action",368,1286,0,10000,933
"1275",28563179,117,2.1e+07,6.9,"Drama",115,3681,4,0,3000
"1276",16779636,97,2.8e+07,4.8,"Drama",710,1805,2,209,497
"1277",10762178,81,1.6e+08,8,"Documentary",63,66,0,1000,63
"1278",17324744,103,2.8e+07,5.3,"Fantasy",80,3211,3,0,806
"1279",24268828,94,2.8e+07,5.4,"Family",32,3436,4,0,1000
"1280",8434601,98,2.8e+07,4.9,"Action",0,28867,5,0,26000
"1281",6998324,107,2.8e+07,6.1,"Drama",234,3944,2,0,1000
"1282",10907291,108,2.8e+07,5.8,"Romance",23,4710,0,73000,2000
"1283",2775593,110,2.7e+07,6.5,"Romance",53,858,4,0,480
"1284",28751715,103,2.8e+07,6.6,"Crime",65,19168,0,36000,17000
"1285",20285518,100,2.8e+07,5.7,"Action",11,25387,2,0,23000
"1286",148734225,133,3e+07,7,"Comedy",0,12874,2,0,11000
"1287",49185998,109,3e+07,7.4,"Drama",415,1775,2,15000,673
"1288",42168445,114,3.5e+07,5.3,"Romance",92,3565,3,464,940
"1289",17508670,92,1.5e+07,7.4,"Romance",14,646,0,0,386
"1290",9664316,122,27500000,6.8,"Drama",151,50950,2,0,24000
"1291",69586544,116,2.7e+07,6,"Drama",144,3845,4,0,1000
"1292",30920167,118,2.5e+07,5.7,"Comedy",650,3389,4,0,1000
"1293",40566655,101,3e+07,7.1,"Drama",129,74,0,0,66
"1294",22494487,110,2.7e+07,7.8,"Thriller",118,26451,3,10000,13000
"1295",4463292,130,3e+07,6.9,"Drama",776,2452,3,15000,898
"1296",13823741,110,13500000,6.9,"Biography",10,6420,3,0,3000
"1297",13248477,109,2.7e+07,6.2,"Horror",22,15790,1,0,14000
"1298",8712564,99,2.7e+07,5.9,"Comedy",54,1721,0,817,748
"1299",7486906,106,2.7e+07,6.8,"Comedy",43,2495,0,0,1000
"1300",38536376,89,2.7e+07,3.6,"Sci-Fi",0,4311,5,0,2000
"1301",41008532,98,2.7e+07,6.7,"Drama",0,10894,1,0,8000
"1302",5204007,93,2.8e+07,6.3,"Crime",31,1044,2,0,783
"1303",4476235,101,2.7e+07,6.4,"Crime",212,4186,0,2000,1000
"1304",1089365,104,2.5e+07,5.7,"Comedy",272,71973,1,845,22000
"1305",763044,120,2.3e+07,6.2,"Thriller",278,3286,4,188,844
"1306",20819129,91,2.6e+07,5.2,"Action",41,2954,1,0,567
"1307",110222438,97,2.6e+07,6.1,"Fantasy",70,3984,2,0,2000
"1308",109243478,133,2.6e+07,7.1,"Comedy",0,8341,1,0,7000
"1309",25977365,114,2.8e+07,6.5,"Drama",71,15428,0,15000,14000
"1310",87341380,117,2.7e+07,7,"Crime",234,15590,3,0,11000
"1311",58328680,139,2.2e+07,7.5,"Thriller",0,5458,0,0,3000
"1312",57859105,85,2.6e+07,6.5,"Mystery",0,1090,0,0,332
"1313",46455802,90,2.6e+07,6.2,"Horror",160,3172,0,0,748
"1314",45506619,107,2.6e+07,7.8,"Adventure",0,3066,3,16000,1000
"1315",40168080,100,2.6e+07,5.2,"Horror",124,3889,0,0,2000
"1316",49874933,129,2.6e+07,6.5,"Drama",0,13573,4,43000,12000
"1317",45489752,109,2.6e+07,6.5,"Romance",80,28493,2,736,19000
"1318",36985501,94,2.6e+07,5.2,"Adventure",906,3917,0,874,2000
"1319",28501651,105,2.6e+07,7.1,"Drama",260,42473,0,10000,20000
"1320",23222861,100,2.6e+07,4.5,"Sci-Fi",8,3742,4,167,1000
"1321",54540525,113,5.6e+07,5.7,"Comedy",0,23456,15,20000,22000
"1322",16252765,118,4.2e+07,6,"Thriller",49,11662,1,3000,11000
"1323",16005978,110,2.6e+07,6.4,"Crime",160,2356,1,35000,771
"1324",14469428,110,2.6e+07,5.2,"Comedy",80,2466,2,260,826
"1325",7496522,103,2.6e+07,6.8,"Romance",11000,12534,0,826,11000
"1326",12276810,117,2.6e+07,6.5,"Sci-Fi",763,17847,0,11000,16000
"1327",33565375,129,1.5e+07,7.5,"Romance",353,1565,0,0,883
"1328",499263,120,3e+07,7.1,"Drama",0,705,0,13000,260
"1329",148085755,116,3.3e+07,8.2,"Drama",16000,17347,0,28000,16000
"1330",25517500,129,25100000,6.4,"Htory",0,4264,1,0,2000
"1331",145000989,93,2.5e+07,7.9,"Action",180,16461,0,29000,14000
"1332",26761283,118,2.6e+07,6.7,"Romance",97,3197,0,19000,775
"1333",169705587,146,2.5e+07,8.1,"Drama",150,23227,2,75000,15000
"1334",3254172,128,2.8e+07,6.2,"Thriller",386,36337,1,11000,19000
"1335",84185387,93,8e+07,4.9,"Comedy",67,7800,0,567,4000
"1336",82163317,97,3e+07,5.8,"Action",31,4692,0,3000,918
"1337",80920948,82,3e+07,6,"Comedy",8,2251,0,425,770
"1338",80034302,85,2.5e+07,7,"Adventure",198,3958,0,0,2000
"1339",74273505,122,2.5e+07,8.1,"Crime",1000,4738,0,21000,2000
"1340",134141530,99,2.5e+07,6.2,"Romance",167,2394,1,0,655
"1341",71500556,97,2.6e+07,6.7,"Comedy",11,16999,3,0,14000
"1342",71309760,121,2.5e+07,7.3,"Romance",529,1323,1,18000,541
"1343",89808372,95,4.5e+07,4.6,"Comedy",0,3500,2,660,934
"1344",77264926,105,2.5e+07,6.1,"Comedy",99,5740,5,0,3000
"1345",70625986,108,2.5e+07,6.2,"Romance",425,22739,1,24000,20000
"1346",55973336,115,2.5e+07,6.1,"Action",43,9082,1,0,5000
"1347",54098051,86,2.5e+07,5.8,"Horror",70,2420,0,0,440
"1348",60443237,101,2.5e+07,6.5,"Romance",96,1852,0,29000,713
"1349",82234139,96,1.7e+07,7.2,"Family",47,28071,3,6000,14000
"1350",51676606,101,2.5e+07,7.8,"Drama",395,58823,1,0,40000
"1351",52528330,100,2.5e+07,4.7,"Drama",0,3202,0,0,975
"1352",51533608,117,2.5e+07,6.8,"Action",248,16606,1,32000,14000
"1353",51097664,101,3e+07,5.9,"Horror",21,23328,0,0,22000
"1354",84136909,98,2.6e+07,7.2,"Comedy",285,656730,5,0,640000
"1355",47285499,102,2.6e+07,5,"Adventure",91,3037,3,542,1000
"1356",47124400,97,2.5e+07,6.6,"Family",52,17278,0,0,14000
"1357",66489425,109,2.5e+07,6.5,"Crime",175,26625,3,0,24000
"1358",40218903,158,2.5e+07,8.1,"Drama",0,533,0,16000,272
"1359",39880476,85,2.5e+07,5.2,"Fantasy",0,2908,0,187,1000
"1360",39399750,80,2.5e+07,5.6,"Fantasy",0,3017,0,329,971
"1361",38230435,86,2.5e+07,5.8,"Comedy",92,3001,3,0,744
"1362",39008741,119,2.5e+07,6.6,"Romance",42,6862,0,0,2000
"1363",36833473,98,2.5e+07,6.6,"Action",20,7945,1,0,5000
"1364",48237389,97,2.5e+07,5.5,"Comedy",29,18789,1,0,15000
"1365",36447959,124,2.5e+07,7,"Comedy",44,6393,0,10000,4000
"1366",45089048,97,2.5e+07,6.5,"Drama",176,36064,3,58000,12000
"1367",35990505,105,2e+07,5.8,"Drama",29,16400,1,0,14000
"1368",35143332,104,1.7e+07,5.6,"Comedy",108,1340,0,0,296
"1369",35000629,101,2.5e+07,5.6,"Fantasy",7,2822,1,0,1000
"1370",34604054,101,3e+07,5.8,"Drama",43,6867,2,1000,5000
"1371",41597830,114,2.5e+07,7.6,"Comedy",335,12624,3,0,11000
"1372",33687630,105,2e+07,6.4,"Comedy",99,20109,0,0,17000
"1373",32553210,90,2.5e+07,6.3,"Comedy",68,794,0,0,328
"1374",31526393,97,2.5e+07,4.6,"Thriller",27,2730,0,686,601
"1375",41229,144,25500000,6.5,"Fantasy",0,18442,6,0,15000
"1376",31655091,114,3e+07,7.5,"Drama",59,50927,0,18000,49000
"1377",25615792,88,2.5e+07,3.5,"Music",82,4378,0,657,756
"1378",25590119,92,21150000,4.8,"Adventure",23,1315,0,387,460
"1379",33631221,111,2.5e+07,6,"Crime",81,3784,1,0,3000
"1380",37738400,121,2.5e+07,7.3,"Drama",53,39690,3,30000,19000
"1381",21835784,107,3e+07,6.6,"Comedy",13,1095,3,0,618
"1382",15785632,106,2.3e+07,7.5,"Sport",452,21195,3,15000,20000
"1383",80014842,108,2.5e+07,6.3,"Drama",529,19945,1.45812090313183,14000,17000
"1384",23527955,97,2.5e+07,6.4,"Mystery",41,12841,1,0,11000
"1385",24042490,99,2.5e+07,5.6,"Horror",24,3744,1,10000,3000
"1386",22466994,103,2.5e+07,6.3,"Action",5,33565,0,0,26000
"1387",17791031,95,2.5e+07,7.3,"Romance",0,11994,0,0,11000
"1388",17718223,93,2.5e+07,6.6,"Comedy",17,14180,5,0,13000
"1389",15361537,98,1.3e+07,4.6,"Drama",70,1855,0,564,462
"1390",16647384,90,2.6e+07,5.1,"Drama",176,4431,1,498,931
"1391",15045676,115,1.6e+07,5.6,"Drama",219,2466,1,0,902
"1392",17427926,93,8e+06,5.9,"Horror",27,1749,0,0,960
"1393",14983572,99,2.5e+07,4.7,"Comedy",154,2498,1,378,774
"1394",14637490,107,2.5e+07,4.8,"Mystery",0,2537,2,0,798
"1395",14589444,110,2.5e+07,6.8,"Comedy",42,911,2,0,355
"1396",13973532,85,2.5e+07,5.1,"Crime",54,3065,1,215,985
"1397",1865774,132,3e+07,7,"Thriller",241,27659,2,43000,27000
"1398",18860403,90,2.5e+07,4,"Horror",160,4952,0,0,963
"1399",28831145,110,2.5e+07,6.8,"Drama",425,3757,1,14000,3000
"1400",11538204,122,2.5e+07,7,"Drama",0,21163,0,0,18000
"1401",11008432,107,2.5e+07,7.1,"Sport",308,16651,0,5000,13000
"1402",12188642,127,2.6e+07,6.9,"Htory",36,2230,7,0,562
"1403",13651662,140,2.5e+07,8.2,"Drama",149,29692,1,77000,27000
"1404",10911750,112,2.5e+07,6.5,"Drama",108,43560,2,982,23000
"1405",10719367,99,2.5e+07,4.9,"Thriller",79,28987,3,261,16000
"1406",49122319,92,1.4e+07,5.9,"Thriller",30,2348,0,17000,941
"1407",10324441,110,2.5e+07,5.8,"Thriller",37,11431,1,7000,10000
"1408",7156933,116,2.5e+07,6.7,"Comedy",529,1134,0,348,442
"1409",56692,111,2.5e+07,7.3,"Drama",214,23566,2,32000,10000
"1410",5654777,95,2.5e+07,4.1,"Drama",32,2165,3,206,843
"1411",5516708,95,2.5e+07,4.9,"Romance",6,2413,2,295,849
"1412",5128124,127,2.5e+07,7.9,"Biography",79,12574,1,11000,12000
"1413",4006906,95,1.5e+07,4.1,"Crime",2,4990,7,83,927
"1414",3073392,121,2.5e+07,6.6,"Thriller",353,142,0,0,45
"1415",1550000,92,2.5e+07,2.9,"Horror",892,2930,2,937,783
"1416",871527,107,2.5e+07,6.5,"Thriller",460,16090,2,507,14000
"1417",1186957,107,2.5e+07,6.8,"Drama",0,1591,3,0,962
"1418",85433,131,13500000,7.8,"Crime",911,5954,2,31000,5000
"1419",1697956,122,2e+07,6.7,"Crime",0,13809,2,6000,12000
"1420",183662,134,2.5e+07,7.1,"Drama",0,890,6,0,541
"1421",134904,117,2.5e+07,5.7,"Romance",138,3204,9,636,908
"1422",16969390,138,2.5e+07,5.3,"Crime",0,27797,4,24000,13000
"1423",129115,100,2.5e+07,6.5,"Action",3,285,2,0,79
"1424",717753,137,2.5e+07,6.1,"Drama",179,33747,4,27000,17000
"1425",70269171,139,2.4e+07,7.2,"Sport",13000,15111,0,0,13000
"1426",1512815,98,2.5e+07,5.8,"Drama",149,21414,0,0,20000
"1427",65182182,106,2.4e+07,5.7,"Comedy",167,4830,8,3000,966
"1428",57262492,98,2.4e+07,6.7,"Crime",36,17582,4,0,13000
"1429",74608545,88,2.4e+07,7.2,"Comedy",480,10325,4,0,8000
"1430",32662299,115,2.4e+07,6.9,"Comedy",597,3946,1,0,893
"1431",31452765,101,2.4e+07,6.6,"Thriller",0,638,7,0,218
"1432",25167270,110,2.4e+07,6.3,"Comedy",119,12254,4,455,11000
"1433",32416109,94,2.5e+07,6.2,"War",293,32474,0,15000,18000
"1434",20218,88,2.4e+07,5.3,"Comedy",269,2557,2,204,1000
"1435",16964743,95,2.4e+07,5.6,"Romance",126,4681,1,876,2000
"1436",12372410,107,2.4e+07,5.3,"Comedy",48,4971,1,650,1000
"1437",9639242,89,2.4e+07,4.9,"Comedy",41,5470,0,0,2000
"1438",25003072,88,2.4e+07,5.5,"Horror",192,5737,0,13000,3000
"1439",6144806,118,2.3e+07,6.7,"Drama",18000,23689,1,0,18000
"1440",42880,120,2.4e+07,5.1,"Drama",6,23769,3,181,22000
"1441",23225911,98,2.4e+07,6.5,"Action",88,14699,1,12000,12000
"1442",4710455,119,2.4e+07,8.2,"Fantasy",6000,24263,0,13000,23000
"1443",75590286,88,23600000,7.7,"Adventure",181,28011,4,26000,15000
"1444",53302314,98,2.3e+07,6.7,"Horror",70,3345,1,0,1000
"1445",40962534,101,12500000,7.1,"Drama",0,57077,1,22000,33000
"1446",39235088,112,2.3e+07,7.1,"Comedy",123,16196,0,5000,14000
"1447",27338033,97,2.3e+07,6.1,"Romance",956,20798,3,0,20000
"1448",25556065,126,2.3e+07,8,"Sci-Fi",0,19359,1,148000,19000
"1449",21973182,97,2.3e+07,6.6,"Mystery",131,23242,2,0,23000
"1450",4756,100,2.5e+07,5.4,"Fantasy",3,2450,4,0,2000
"1451",13019253,88,2.3e+07,5.6,"Action",12,1509,4,153,327
"1452",18934858,93,2.3e+07,5.8,"Sci-Fi",0,31187,5,0,17000
"1453",11508423,94,2.3e+07,5.1,"Drama",258,2453,2,376,721
"1454",6109075,111,19430000,6.7,"Drama",105,735,1,0,527
"1455",2708188,100,2.3e+07,6.2,"Romance",350,365,1,0,201
"1456",16123851,141,2.3e+07,6.2,"Drama",300,1618,2,767,805
"1457",71975611,114,2.5e+07,6.8,"Fantasy",101,214,0,11000,129
"1458",4190530,111,22500000,7.1,"Drama",0,1795,0,18000,523
"1459",75597042,127,2e+07,7,"Drama",102,6657,0,0,2000
"1460",90636983,110,2.2e+07,6.2,"Family",99,15170,0,0,12000
"1461",55762229,84,2.2e+07,4.8,"Comedy",42,1203,1,1000,436
"1462",54235441,122,2.2e+07,7.3,"Drama",529,1484,3,55000,820
"1463",40270895,132,2.2e+07,7.6,"Drama",24,3152,0,15000,967
"1464",59696176,170,2.2e+07,5.6,"Biography",25,775,1,15000,329
"1465",51483949,133,2.2e+07,7,"Fantasy",235,1777,0,0,955
"1466",36020063,112,2.2e+07,6.6,"Drama",101,2019,2,0,896
"1467",33313582,108,2.1e+07,6.5,"Drama",0,16031,1,0,13000
"1468",22264487,83,2.2e+07,4.6,"Comedy",2,1729,0,887,591
"1469",30659817,105,2.6e+07,6.4,"Comedy",31,1006,10,0,390
"1470",19351569,96,2.2e+07,5.9,"Romance",221,664,1,739,240
"1471",49002815,94,2.2e+07,6.4,"Comedy",42,3153,2,0,975
"1472",30059386,104,2.2e+07,6.9,"Comedy",0,11632,5,0,8000
"1473",17951431,106,3e+07,5.8,"Crime",12,4239,1,804,962
"1474",29997095,106,2.2e+07,6.4,"Mystery",1000,38494,5,23000,19000
"1475",14252830,98,2.2e+07,5.3,"Comedy",4,3769,0,0,3000
"1476",19783777,100,2.2e+07,6.5,"Thriller",39,39989,1,15000,26000
"1477",13555988,95,2.2e+07,5.7,"Adventure",34,2216,1,0,554
"1478",12784713,107,2.2e+07,6.7,"Drama",737,8094,11,0,6000
"1479",5974653,104,2.2e+07,4.1,"Fantasy",53,4221,0,158,2000
"1480",16027866,96,2.5e+07,5.1,"Crime",11,1411,0,0,805
"1481",4398392,145,2.1e+07,7.8,"Drama",719,2590,1,0,2000
"1482",1050445,116,2.2e+07,7.8,"Drama",13,773,0,11000,203
"1483",13746550,100,2e+06,6.1,"Romance",21,15922,5,0,14000
"1484",20668843,104,2.2e+07,5.8,"Thriller",144,2453,3,687,939
"1485",2963012,92,2.2e+07,6.3,"Romance",17,14617,1,11000,14000
"1486",1796024,105,2.2e+07,5.4,"Thriller",43,37766,1,0,22000
"1487",634277,120,1.6e+07,7.3,"Comedy",2,1651,1,815,809
"1488",11326836,116,2.2e+07,6.8,"Crime",108,24134,0,17000,23000
"1489",49024969,119,2.5e+07,7.3,"Crime",209,3284,0,0,1000
"1490",16684352,112,1.7e+07,6.3,"Crime",11000,1205,0,18000,385
"1491",8579684,87,9e+06,7.4,"Comedy",0,24324,0,0,22000
"1492",40219708,106,2.1e+07,6.3,"Sport",48,18630,3,0,18000
"1493",132088910,122,2.1e+07,7.8,"Romance",737,72115,0,117000,34000
"1494",36581633,123,2.1e+07,7.5,"Crime",98,3994,1,10000,2000
"1495",25296447,92,2.1e+07,6.8,"Crime",255,27572,0,0,26000
"1496",24848292,110,2e+07,6.6,"Action",65,4089,1,0,3000
"1497",9430988,98,1.7e+07,7.1,"Action",0,1997,2,7000,925
"1498",16284360,120,2.1e+07,6.1,"Drama",0,6212,1,1000,1000
